review_id,visit_id,review
6681,5622,"Pour ce qui est de la propreté et de l’entretien on repassera. Je suis aller visiter ma belle-mère à cet endroit et j’ai fait attention à tout ce que je touchais. Il y avait des déchets partout, par terre, sur les rebords de fenêtre et même …"
6682,3507,6.70$ pour un bon repas chaud... et avoir les services d'une infirmière d'une gentillesse extraordinaire ...Wow
6683,7458,J’attend long des heures…..
6684,2768,Belle équipe...sauf qu'on vieilli et qu'on gèle dedans
6685,6779,Dans l'ensemble c'est bon.
6686,7266,Le personnel est très attentionné
6687,3427,"Oftalmologie ,I came to check out my eyes.they take control over social distancing and again the covid 19."
6688,9775,"The nurse was completely cold and unsympathetic,she was not willing to attend to me because I spoke only English,and she told me in English that she does not speak English only French,she understood me and responded to me yet she says she …"
6689,3608,"0 stars wasn't an option. Within 1 hour, I couldn't reach anyone within the ER  with regards to a patient transfer."
6690,3899,Nice staff
6691,3830,Awesome experience  no waiting time whatsoever ad cancer surgery n no time 😌👍💓
6692,4842,Faster service and helpful staff
6693,6113,Rude doctors and insanely long wait times for things and if u push the assistance button in the rooms the doctors or nurses don't even come
6694,1975,Puedes fácilmente morirte en urgencias en espera de ser atendido.
6695,5490,Meilleur service. I owe them my life
6696,8465,医生非常负责任，其他工作人员态度和蔼，是一个井然有序的超级大医院。
6697,5017,I am currently in the ER with my son and daughter... we have been waiting for 16 hours to see a doctor........ I am speechless
6698,4691,"Had an appointment booked at 11h45 with the dermatologist, when I arrived I was told the employees at the counter were on break from 11h30 to 12h30. So nobody was there to answer.... Who books appointment when there is no one there to answer????"
6699,1676,"The waiting room was its parking. Bad smell, loud noises and long waitings."
6700,3762,"I've been waiting here for over 4 hours now, still haven't gotten to see a doctor regardless of there being no patients in the waiting room."
6701,5483,"16 hours of waiting for a broken hip, praise our free heath care libtards!"
6702,5952,"Lo peor de lo peor,más de  14 horas esperando en emergencias y para nada"
6703,4228,I've waited for 11hrs for nothing.. if you do not know how to speak french they are not so welcoming..!..
6704,9939,I'm here as I'm writting this review. I've been sitting in the ER with a broken ankle for 11 & a half hours now. This shouldn't be the norm at all.
6705,7984,Extremely long over then 8 h r u kidding MEEEEEE in the emergency 🤦‍♀️🤦‍♀️🤦‍♀️
6706,4194,Helping staff..Very kind of them to speak English. Waiting was way to long and lack  communication among staff though.
6707,9997,Awful waiting time
6708,8026,Hôpital quand même vieillot mais avec du personnel très compétent qui font du très bon travail
6709,3736,Titre de l'avis : Une expérience formidable à l'Hôpital Maisonneuve-Rosemont !J'ai récemment été traité pour une leucémie à l'Hôpital Maisonneuve-Rosemont et …
6710,4844,Agréablement surpris de l’accueil et de l’empressement du personnel à m’aider ayant de la difficulté à marcher.Le technicien (M. Blier) qui m’a fait passer la première partie de l’examen …
6711,5303,Je devais déposer un prélèvement au laboratoire et puisque les renseignements sont inexistants j’ai dû tourner en rond un bon moment. Les indications sont tellement mal faites! Pourquoi faire simple quand on peut faire compliqué!?
6712,3293,"Pour ce qui est de la propreté et de l’entretien on repassera. Je suis aller visiter ma belle-mère à cet endroit et j’ai fait attention à tout ce que je touchais. Il y avait des déchets partout, par terre, sur les rebords de fenêtre et même …"
6713,6130,6.70$ pour un bon repas chaud... et avoir les services d'une infirmière d'une gentillesse extraordinaire ...Wow
6714,2953,J’attend long des heures…..
6715,7880,Belle équipe...sauf qu'on vieilli et qu'on gèle dedans
6716,2787,Dans l'ensemble c'est bon.
6717,9408,Le personnel est très attentionné
6718,8380,"Oftalmologie ,I came to check out my eyes.they take control over social distancing and again the covid 19."
6719,7197,Nice staff
6720,9350,医生非常负责任，其他工作人员态度和蔼，是一个井然有序的超级大医院。
6721,9212,The worst hospital in Montreal. Secretary for Rheumatology absolutely horrible. Has no idea how to treat people.
6722,6690,My rendez-vous kept getting rescheduled and in the end they didn't even meet with me...
6723,9069,"Despite covid, the hospital staff were very prompt and courteous"
6724,2084,Exactly like Santa CabriniFull of good for nothing lazy staffEspecially the emergency department
6725,3951,"Delayed hernia surgery for more than 2 years, had to go to another hospital where  surgery was done after 2 months wait."
6726,5526,"Awful staff, rude, arrogant and no compassion. Worst hospital ever!!!"
6727,5568,Excelente servicio de todo el personal presente.
6728,5489,long time to wait. 3 days to get all things done. People never get sick in Montreal.
6729,6905,No Wifi or Wifi Service in Patient rooms.EXCELLENT Staff
6730,1866,Very bad experience.(nurses)Staff don’t care about the patients.Thanks
6731,5199,"Don't expect too much from the system......if you want speed, go to the USA and pay a fortune, or sit and wait .......it's free!!!"
6732,2435,"Horrible, horrible service. Rude, angry, indifferent and the slowest on the island. Please go ANYWHERE else but here!"
6733,5043,"Ridiculous service, waiting for 7hrs to only pass triage with a broken foot!"
6734,6935,"Good experience, very helping staff"
6735,6429,You will most likely die in the waiting room.
6736,1388,Excelente
6737,2565,Very rude staff. Don't waste your time.
6738,4114,Bad place
6739,6346,Hard to find free parking
6740,8407,Thank you for everghtng ❤️
6741,5198,Hôpital quand même vieillot mais avec du personnel très compétent qui font du très bon travail
6742,7933,Titre de l'avis : Une expérience formidable à l'Hôpital Maisonneuve-Rosemont !J'ai récemment été traité pour une leucémie à l'Hôpital Maisonneuve-Rosemont et …
6743,8830,Agréablement surpris de l’accueil et de l’empressement du personnel à m’aider ayant de la difficulté à marcher.Le technicien (M. Blier) qui m’a fait passer la première partie de l’examen …
6744,7966,Je devais déposer un prélèvement au laboratoire et puisque les renseignements sont inexistants j’ai dû tourner en rond un bon moment. Les indications sont tellement mal faites! Pourquoi faire simple quand on peut faire compliqué!?
